Model,Seed,Mean Distance
VRP-Agent,1234,7.2371721267700195
VRP-Random-Agent,1234,22.282304763793945
VRP-Agent,1234,7.5008039474487305
VRP-Random-Agent,1234,27.535486221313477
VRP-Agent,1234,6.555562973022461
VRP-Random-Agent,1234,20.837663650512695
VRP-Agent,1234,5.419700622558594
VRP-Random-Agent,1234,19.52631187438965
VRP-Agent,1234,7.38616943359375
VRP-Random-Agent,1234,21.149456024169922
VRP-Agent,1234,6.261913299560547
VRP-Random-Agent,1234,24.496387481689453
VRP-Agent,1234,7.45983362197876
VRP-Random-Agent,1234,22.7148494720459
VRP-Agent,1234,7.185758113861084
VRP-Random-Agent,1234,26.366195678710938
VRP-Agent,1234,6.581973552703857
VRP-Random-Agent,1234,22.074665069580078
VRP-Agent,1234,5.822396278381348
VRP-Random-Agent,1234,21.39077377319336
VRP-Agent,1234,6.224719524383545
VRP-Random-Agent,1234,21.427518844604492
VRP-Agent,1234,5.980137825012207
VRP-Random-Agent,1234,22.709199905395508
VRP-Agent,1234,6.767095565795898
VRP-Random-Agent,1234,25.442811965942383
VRP-Agent,1234,7.361305236816406
VRP-Random-Agent,1234,25.433759689331055
VRP-Agent,1234,6.409360885620117
VRP-Random-Agent,1234,22.53133773803711
VRP-Agent,1234,6.542968273162842
VRP-Random-Agent,1234,20.759313583374023
VRP-Agent,1234,6.1315531730651855
VRP-Random-Agent,1234,23.82295036315918
VRP-Agent,1234,6.900339126586914
VRP-Random-Agent,1234,22.98465347290039
VRP-Agent,1234,6.507403373718262
VRP-Random-Agent,1234,19.827619552612305
VRP-Agent,1234,6.528172492980957
VRP-Random-Agent,1234,23.21493911743164
VRP-Agent,1234,7.0565667152404785
VRP-Random-Agent,1234,25.37218475341797
VRP-Agent,1234,6.469799041748047
VRP-Random-Agent,1234,24.285295486450195
VRP-Agent,1234,8.349159240722656
VRP-Random-Agent,1234,19.2625789642334
VRP-Agent,1234,6.327710151672363
VRP-Random-Agent,1234,22.295116424560547
VRP-Agent,1234,6.598053932189941
VRP-Random-Agent,1234,25.933700561523438
VRP-Agent,1234,6.602599143981934
VRP-Random-Agent,1234,21.794353485107422
VRP-Agent,1234,6.3070387840271
VRP-Random-Agent,1234,21.641843795776367
